State,Season,_YearMonth,AgeCategory_Legend,Sex_Label,Race_Label,MonthlyRate,Type
Tennessee,2021-22,202207,All,All,"AI/AN, non-Hispanic",23.7,Crude Rate
Tennessee,2021-22,202202,All,All,"AI/AN, non-Hispanic",0,Crude Rate
Tennessee,2021-22,202201,All,All,"Black, non-Hispanic",195.6,Crude Rate
Tennessee,2021-22,202209,All,All,"Black, non-Hispanic",21.7,Crude Rate
Tennessee,2021-22,202206,All,All,"Black, non-Hispanic",40.1,Crude Rate
Tennessee,2021-22,202207,All,All,"Black, non-Hispanic",59.3,Crude Rate
Tennessee,2021-22,202205,All,All,"Black, non-Hispanic",22.1,Crude Rate
Tennessee,2021-22,202111,All,All,"Black, non-Hispanic",26.9,Crude Rate
Tennessee,2021-22,202112,All,All,"Black, non-Hispanic",75.5,Crude Rate
Tennessee,2021-22,202110,All,All,"Black, non-Hispanic",41.2,Crude Rate
Tennessee,2021-22,202204,All,All,"Black, non-Hispanic",4.8,Crude Rate
Tennessee,2021-22,202202,All,All,"Black, non-Hispanic",54.4,Crude Rate
Tennessee,2021-22,202203,All,All,"Black, non-Hispanic",12.9,Crude Rate
Tennessee,2021-22,202208,All,All,"Black, non-Hispanic",50.1,Crude Rate
Tennessee,2021-22,202207,All,All,"White, non-Hispanic",47.3,Crude Rate
Tennessee,2021-22,202201,All,All,"White, non-Hispanic",122,Crude Rate
Tennessee,2021-22,202203,All,All,"White, non-Hispanic",9.1,Crude Rate
Tennessee,2021-22,202206,All,All,"White, non-Hispanic",28.6,Crude Rate
Tennessee,2021-22,202110,All,All,"White, non-Hispanic",29,Crude Rate
Tennessee,2021-22,202111,All,All,"White, non-Hispanic",26.1,Crude Rate
Tennessee,2021-22,202112,All,All,"White, non-Hispanic",52.7,Crude Rate
Tennessee,2021-22,202204,All,All,"White, non-Hispanic",5.8,Crude Rate
Tennessee,2021-22,202208,All,All,"White, non-Hispanic",42.7,Crude Rate
Tennessee,2021-22,202205,All,All,"White, non-Hispanic",16.2,Crude Rate
Tennessee,2021-22,202209,All,All,"White, non-Hispanic",27.7,Crude Rate
Tennessee,2021-22,202202,All,All,"White, non-Hispanic",52,Crude Rate
Tennessee,2021-22,202110,All,Female,All,30.3,Crude Rate
Tennessee,2021-22,202201,All,Female,All,131.5,Crude Rate
Tennessee,2021-22,202112,All,Female,All,53.6,Crude Rate
Tennessee,2021-22,202204,All,Female,All,5.8,Crude Rate
Tennessee,2021-22,202208,All,Female,All,42.6,Crude Rate
Tennessee,2021-22,202209,All,Female,All,26.1,Crude Rate
Tennessee,2021-22,202203,All,Female,All,8.5,Crude Rate
Tennessee,2021-22,202111,All,Female,All,24.2,Crude Rate
Tennessee,2021-22,202202,All,Female,All,50.7,Crude Rate
Tennessee,2021-22,202205,All,Female,All,17.1,Crude Rate
Tennessee,2021-22,202206,All,Female,All,31.7,Crude Rate
Tennessee,2021-22,202207,All,Female,All,51.8,Crude Rate
Tennessee,2021-22,202209,All,Male,All,24.5,Crude Rate
Tennessee,2021-22,202110,All,Male,All,31.6,Crude Rate
Tennessee,2021-22,202202,All,Male,All,47,Crude Rate
Tennessee,2021-22,202206,All,Male,All,26.4,Crude Rate
Tennessee,2021-22,202204,All,Male,All,4.5,Crude Rate
Tennessee,2021-22,202203,All,Male,All,9.8,Crude Rate
Tennessee,2021-22,202201,All,Male,All,133,Crude Rate
Tennessee,2021-22,202207,All,Male,All,40.3,Crude Rate
Tennessee,2021-22,202208,All,Male,All,40.9,Crude Rate
Tennessee,2021-22,202111,All,Male,All,26.1,Crude Rate
Tennessee,2021-22,202112,All,Male,All,55.7,Crude Rate
Tennessee,2021-22,202205,All,Male,All,14.6,Crude Rate
Tennessee,2021-22,202110,≥18 years (Adults),All,All,39.3,Crude Rate
Tennessee,2021-22,202204,≥18 years (Adults),All,All,6.5,Crude Rate
Tennessee,2021-22,202207,≥18 years (Adults),All,All,56.7,Crude Rate
Tennessee,2021-22,202208,≥18 years (Adults),All,All,50.9,Crude Rate
Tennessee,2021-22,202203,≥18 years (Adults),All,All,11.1,Crude Rate
Tennessee,2021-22,202205,≥18 years (Adults),All,All,19.9,Crude Rate
Tennessee,2021-22,202111,≥18 years (Adults),All,All,31.8,Crude Rate
Tennessee,2021-22,202201,≥18 years (Adults),All,All,162,Crude Rate
Tennessee,2021-22,202209,≥18 years (Adults),All,All,31.4,Crude Rate
Tennessee,2021-22,202206,≥18 years (Adults),All,All,35.6,Crude Rate
Tennessee,2021-22,202112,≥18 years (Adults),All,All,69.4,Crude Rate
Tennessee,2021-22,202202,≥18 years (Adults),All,All,59.9,Crude Rate
Tennessee,2021-22,202209,0-17 years (Children),All,All,4.4,Crude Rate
Tennessee,2021-22,202110,0-17 years (Children),All,All,2.4,Crude Rate
Tennessee,2021-22,202111,0-17 years (Children),All,All,2.4,Crude Rate
Tennessee,2021-22,202202,0-17 years (Children),All,All,11.3,Crude Rate
Tennessee,2021-22,202205,0-17 years (Children),All,All,1.9,Crude Rate
Tennessee,2021-22,202201,0-17 years (Children),All,All,30.7,Crude Rate
Tennessee,2021-22,202112,0-17 years (Children),All,All,4.1,Crude Rate
Tennessee,2021-22,202207,0-17 years (Children),All,All,10.3,Crude Rate
Tennessee,2021-22,202208,0-17 years (Children),All,All,10.8,Crude Rate
Tennessee,2021-22,202204,0-17 years (Children),All,All,0.5,Crude Rate
Tennessee,2021-22,202206,0-17 years (Children),All,All,7,Crude Rate
Tennessee,2021-22,202203,0-17 years (Children),All,All,2.4,Crude Rate
Tennessee,2021-22,202201,≥75 years,All,All,691.5,Crude Rate
Tennessee,2021-22,202111,≥75 years,All,All,101.7,Crude Rate
Tennessee,2021-22,202208,≥75 years,All,All,276.5,Crude Rate
Tennessee,2021-22,202110,≥75 years,All,All,112.5,Crude Rate
Tennessee,2021-22,202202,≥75 years,All,All,292.2,Crude Rate
Tennessee,2021-22,202112,≥75 years,All,All,229.4,Crude Rate
Tennessee,2021-22,202209,≥75 years,All,All,191.5,Crude Rate
Tennessee,2021-22,202205,≥75 years,All,All,116.9,Crude Rate
Tennessee,2021-22,202204,≥75 years,All,All,34.6,Crude Rate
Tennessee,2021-22,202207,≥75 years,All,All,320.8,Crude Rate
Tennessee,2021-22,202203,≥75 years,All,All,43.3,Crude Rate
Tennessee,2021-22,202206,≥75 years,All,All,207.1,Crude Rate
Tennessee,2021-22,202201,1-4 years,All,All,36,Crude Rate
Tennessee,2021-22,202206,1-4 years,All,All,7.3,Crude Rate
Tennessee,2021-22,202209,1-4 years,All,All,6.1,Crude Rate
Tennessee,2021-22,202112,1-4 years,All,All,3.4,Crude Rate
Tennessee,2021-22,202207,1-4 years,All,All,4.8,Crude Rate
Tennessee,2021-22,202205,1-4 years,All,All,3.4,Crude Rate
Tennessee,2021-22,202202,1-4 years,All,All,13.5,Crude Rate
Tennessee,2021-22,202110,1-4 years,All,All,2.3,Crude Rate
Tennessee,2021-22,202203,1-4 years,All,All,4.5,Crude Rate
Tennessee,2021-22,202208,1-4 years,All,All,9.7,Crude Rate
Tennessee,2021-22,202111,1-4 years,All,All,1.1,Crude Rate
Tennessee,2021-22,202204,1-4 years,All,All,1.1,Crude Rate
Tennessee,2021-22,202204,0-<1 year,All,All,0,Crude Rate
Tennessee,2021-22,202207,0-<1 year,All,All,80.9,Crude Rate
Tennessee,2021-22,202209,0-<1 year,All,All,30.3,Crude Rate
Tennessee,2021-22,202201,0-<1 year,All,All,159.2,Crude Rate
Tennessee,2021-22,202202,0-<1 year,All,All,51.5,Crude Rate
Tennessee,2021-22,202112,0-<1 year,All,All,23.4,Crude Rate
Tennessee,2021-22,202205,0-<1 year,All,All,14,Crude Rate
Tennessee,2021-22,202111,0-<1 year,All,All,9.4,Crude Rate
Tennessee,2021-22,202208,0-<1 year,All,All,70.8,Crude Rate
Tennessee,2021-22,202206,0-<1 year,All,All,50.6,Crude Rate
Tennessee,2021-22,202203,0-<1 year,All,All,14,Crude Rate
Tennessee,2021-22,202110,0-<1 year,All,All,14,Crude Rate
Tennessee,2021-22,202205,≥85 years,All,All,158.3,Crude Rate
Tennessee,2021-22,202204,≥85 years,All,All,70.3,Crude Rate
Tennessee,2021-22,202208,≥85 years,All,All,377.5,Crude Rate
Tennessee,2021-22,202206,≥85 years,All,All,332.8,Crude Rate
Tennessee,2021-22,202112,≥85 years,All,All,351.7,Crude Rate
Tennessee,2021-22,202207,≥85 years,All,All,462,Crude Rate
Tennessee,2021-22,202111,≥85 years,All,All,145.1,Crude Rate
Tennessee,2021-22,202201,≥85 years,All,All,971.7,Crude Rate
Tennessee,2021-22,202209,≥85 years,All,All,268.2,Crude Rate
Tennessee,2021-22,202203,≥85 years,All,All,66,Crude Rate
Tennessee,2021-22,202202,≥85 years,All,All,408.9,Crude Rate
Tennessee,2021-22,202110,≥85 years,All,All,131.9,Crude Rate
Tennessee,2021-22,202207,75-84 years,All,All,276,Crude Rate
Tennessee,2021-22,202112,75-84 years,All,All,189.5,Crude Rate
Tennessee,2021-22,202204,75-84 years,All,All,23,Crude Rate
Tennessee,2021-22,202205,75-84 years,All,All,103.3,Crude Rate
Tennessee,2021-22,202209,75-84 years,All,All,167.2,Crude Rate
Tennessee,2021-22,202203,75-84 years,All,All,35.9,Crude Rate
Tennessee,2021-22,202111,75-84 years,All,All,87.6,Crude Rate
Tennessee,2021-22,202206,75-84 years,All,All,167.2,Crude Rate
Tennessee,2021-22,202202,75-84 years,All,All,254.1,Crude Rate
Tennessee,2021-22,202201,75-84 years,All,All,600,Crude Rate
Tennessee,2021-22,202208,75-84 years,All,All,244.4,Crude Rate
Tennessee,2021-22,202110,75-84 years,All,All,106.2,Crude Rate
Tennessee,2021-22,202203,65-74 years,All,All,28.2,Crude Rate
Tennessee,2021-22,202201,65-74 years,All,All,299.5,Crude Rate
Tennessee,2021-22,202204,65-74 years,All,All,11.3,Crude Rate
Tennessee,2021-22,202112,65-74 years,All,All,126.6,Crude Rate
Tennessee,2021-22,202206,65-74 years,All,All,69.3,Crude Rate
Tennessee,2021-22,202205,65-74 years,All,All,35.7,Crude Rate
Tennessee,2021-22,202111,65-74 years,All,All,52.6,Crude Rate
Tennessee,2021-22,202208,65-74 years,All,All,102.9,Crude Rate
Tennessee,2021-22,202110,65-74 years,All,All,73.3,Crude Rate
Tennessee,2021-22,202209,65-74 years,All,All,61,Crude Rate
Tennessee,2021-22,202202,65-74 years,All,All,124.7,Crude Rate
Tennessee,2021-22,202207,65-74 years,All,All,108.4,Crude Rate
Tennessee,2021-22,202112,40-49 years,All,All,55.5,Crude Rate
Tennessee,2021-22,202209,40-49 years,All,All,15.8,Crude Rate
Tennessee,2021-22,202204,40-49 years,All,All,2.1,Crude Rate
Tennessee,2021-22,202110,40-49 years,All,All,31.5,Crude Rate
Tennessee,2021-22,202205,40-49 years,All,All,4.6,Crude Rate
Tennessee,2021-22,202203,40-49 years,All,All,2.9,Crude Rate
Tennessee,2021-22,202111,40-49 years,All,All,25.3,Crude Rate
Tennessee,2021-22,202201,40-49 years,All,All,81.6,Crude Rate
Tennessee,2021-22,202208,40-49 years,All,All,19.3,Crude Rate
Tennessee,2021-22,202206,40-49 years,All,All,17.6,Crude Rate
Tennessee,2021-22,202207,40-49 years,All,All,25.1,Crude Rate
Tennessee,2021-22,202202,40-49 years,All,All,24.9,Crude Rate
Tennessee,2021-22,202206,30-39 years,All,All,10.3,Crude Rate
Tennessee,2021-22,202207,30-39 years,All,All,21.8,Crude Rate
Tennessee,2021-22,202111,30-39 years,All,All,13,Crude Rate
Tennessee,2021-22,202110,30-39 years,All,All,20.5,Crude Rate
Tennessee,2021-22,202205,30-39 years,All,All,8.6,Crude Rate
Tennessee,2021-22,202202,30-39 years,All,All,22.3,Crude Rate
Tennessee,2021-22,202204,30-39 years,All,All,1.1,Crude Rate
Tennessee,2021-22,202201,30-39 years,All,All,70.9,Crude Rate
Tennessee,2021-22,202208,30-39 years,All,All,20.2,Crude Rate
Tennessee,2021-22,202203,30-39 years,All,All,6.5,Crude Rate
Tennessee,2021-22,202112,30-39 years,All,All,33.8,Crude Rate
Tennessee,2021-22,202209,30-39 years,All,All,9.5,Crude Rate
Tennessee,2021-22,202205,18-29 years,All,All,7.1,Crude Rate
Tennessee,2021-22,202201,18-29 years,All,All,69.5,Crude Rate
Tennessee,2021-22,202111,18-29 years,All,All,10.4,Crude Rate
Tennessee,2021-22,202112,18-29 years,All,All,26,Crude Rate
Tennessee,2021-22,202209,18-29 years,All,All,7.1,Crude Rate
Tennessee,2021-22,202203,18-29 years,All,All,4.9,Crude Rate
Tennessee,2021-22,202206,18-29 years,All,All,8.2,Crude Rate
Tennessee,2021-22,202208,18-29 years,All,All,15.3,Crude Rate
Tennessee,2021-22,202202,18-29 years,All,All,14.3,Crude Rate
Tennessee,2021-22,202110,18-29 years,All,All,13.6,Crude Rate
Tennessee,2021-22,202204,18-29 years,All,All,2.6,Crude Rate
Tennessee,2021-22,202207,18-29 years,All,All,18.2,Crude Rate
Tennessee,2021-22,202209,12-17 years,All,All,2.9,Crude Rate
Tennessee,2021-22,202207,12-17 years,All,All,6.6,Crude Rate
Tennessee,2021-22,202111,12-17 years,All,All,3.4,Crude Rate
Tennessee,2021-22,202208,12-17 years,All,All,9.5,Crude Rate
Tennessee,2021-22,202112,12-17 years,All,All,4.1,Crude Rate
Tennessee,2021-22,202203,12-17 years,All,All,1.4,Crude Rate
Tennessee,2021-22,202110,12-17 years,All,All,2.1,Crude Rate
Tennessee,2021-22,202201,12-17 years,All,All,26.7,Crude Rate
Tennessee,2021-22,202205,12-17 years,All,All,0.7,Crude Rate
Tennessee,2021-22,202202,12-17 years,All,All,6.8,Crude Rate
Tennessee,2021-22,202206,12-17 years,All,All,2.9,Crude Rate
Tennessee,2021-22,202204,12-17 years,All,All,0,Crude Rate
Tennessee,2021-22,202207,5-11 years,All,All,7.4,Crude Rate
Tennessee,2021-22,202206,5-11 years,All,All,4.7,Crude Rate
Tennessee,2021-22,202204,5-11 years,All,All,0.6,Crude Rate
Tennessee,2021-22,202112,5-11 years,All,All,1.9,Crude Rate
Tennessee,2021-22,202201,5-11 years,All,All,14.4,Crude Rate
Tennessee,2021-22,202203,5-11 years,All,All,0.6,Crude Rate
Tennessee,2021-22,202202,5-11 years,All,All,8.8,Crude Rate
Tennessee,2021-22,202111,5-11 years,All,All,1.3,Crude Rate
Tennessee,2021-22,202110,5-11 years,All,All,1.3,Crude Rate
Tennessee,2021-22,202208,5-11 years,All,All,4.7,Crude Rate
Tennessee,2021-22,202205,5-11 years,All,All,0.6,Crude Rate
Tennessee,2021-22,202209,5-11 years,All,All,1.3,Crude Rate
Tennessee,2021-22,202203,2-4 years,All,All,4.5,Crude Rate
Tennessee,2021-22,202201,2-4 years,All,All,32.8,Crude Rate
Tennessee,2021-22,202208,2-4 years,All,All,8,Crude Rate
Tennessee,2021-22,202111,2-4 years,All,All,1.5,Crude Rate
Tennessee,2021-22,202206,2-4 years,All,All,6.4,Crude Rate
Tennessee,2021-22,202207,2-4 years,All,All,3.2,Crude Rate
Tennessee,2021-22,202112,2-4 years,All,All,3,Crude Rate
Tennessee,2021-22,202202,2-4 years,All,All,10.4,Crude Rate
Tennessee,2021-22,202209,2-4 years,All,All,3.2,Crude Rate
Tennessee,2021-22,202204,2-4 years,All,All,0,Crude Rate
Tennessee,2021-22,202205,2-4 years,All,All,1.5,Crude Rate
Tennessee,2021-22,202110,2-4 years,All,All,0,Crude Rate
Tennessee,2021-22,202206,1-<2 years,All,All,9.9,Crude Rate
Tennessee,2021-22,202111,1-<2 years,All,All,0,Crude Rate
Tennessee,2021-22,202112,1-<2 years,All,All,4.6,Crude Rate
Tennessee,2021-22,202204,1-<2 years,All,All,4.6,Crude Rate
Tennessee,2021-22,202201,1-<2 years,All,All,45.9,Crude Rate
Tennessee,2021-22,202208,1-<2 years,All,All,14.9,Crude Rate
Tennessee,2021-22,202207,1-<2 years,All,All,9.9,Crude Rate
Tennessee,2021-22,202110,1-<2 years,All,All,9.2,Crude Rate
Tennessee,2021-22,202209,1-<2 years,All,All,14.9,Crude Rate
Tennessee,2021-22,202203,1-<2 years,All,All,4.6,Crude Rate
Tennessee,2021-22,202202,1-<2 years,All,All,23,Crude Rate
Tennessee,2021-22,202205,1-<2 years,All,All,9.2,Crude Rate
Tennessee,2021-22,202205,6mo-<12 months,All,All,18.7,Crude Rate
Tennessee,2021-22,202111,6mo-<12 months,All,All,0,Crude Rate
Tennessee,2021-22,202204,6mo-<12 months,All,All,0,Crude Rate
Tennessee,2021-22,202203,6mo-<12 months,All,All,9.4,Crude Rate
Tennessee,2021-22,202110,6mo-<12 months,All,All,9.4,Crude Rate
Tennessee,2021-22,202208,6mo-<12 months,All,All,20.2,Crude Rate
Tennessee,2021-22,202202,6mo-<12 months,All,All,18.7,Crude Rate
Tennessee,2021-22,202201,6mo-<12 months,All,All,84.3,Crude Rate
Tennessee,2021-22,202112,6mo-<12 months,All,All,0,Crude Rate
Tennessee,2021-22,202209,6mo-<12 months,All,All,10.1,Crude Rate
Tennessee,2021-22,202206,6mo-<12 months,All,All,40.5,Crude Rate
Tennessee,2021-22,202207,6mo-<12 months,All,All,50.6,Crude Rate
Tennessee,2021-22,202202,0-<6 months,All,All,84.3,Crude Rate
Tennessee,2021-22,202112,0-<6 months,All,All,46.8,Crude Rate
Tennessee,2021-22,202203,0-<6 months,All,All,18.7,Crude Rate
Tennessee,2021-22,202111,0-<6 months,All,All,18.7,Crude Rate
Tennessee,2021-22,202207,0-<6 months,All,All,111.2,Crude Rate
Tennessee,2021-22,202110,0-<6 months,All,All,18.7,Crude Rate
Tennessee,2021-22,202208,0-<6 months,All,All,121.4,Crude Rate
Tennessee,2021-22,202209,0-<6 months,All,All,50.6,Crude Rate
Tennessee,2021-22,202206,0-<6 months,All,All,60.7,Crude Rate
Tennessee,2021-22,202201,0-<6 months,All,All,234,Crude Rate
Tennessee,2021-22,202205,0-<6 months,All,All,9.4,Crude Rate
Tennessee,2021-22,202204,0-<6 months,All,All,0,Crude Rate
Tennessee,2021-22,202209,≥65 years,All,All,108.6,Crude Rate
Tennessee,2021-22,202112,≥65 years,All,All,164.3,Crude Rate
Tennessee,2021-22,202206,≥65 years,All,All,119.5,Crude Rate
Tennessee,2021-22,202207,≥65 years,All,All,185.8,Crude Rate
Tennessee,2021-22,202208,≥65 years,All,All,166.1,Crude Rate
Tennessee,2021-22,202205,≥65 years,All,All,65.5,Crude Rate
Tennessee,2021-22,202203,≥65 years,All,All,33.7,Crude Rate
Tennessee,2021-22,202204,≥65 years,All,All,19.8,Crude Rate
Tennessee,2021-22,202110,≥65 years,All,All,87.7,Crude Rate
Tennessee,2021-22,202202,≥65 years,All,All,186.1,Crude Rate
Tennessee,2021-22,202201,≥65 years,All,All,443.2,Crude Rate
Tennessee,2021-22,202111,≥65 years,All,All,70.6,Crude Rate
Tennessee,2021-22,202201,50-64 years,All,All,169.1,Crude Rate
Tennessee,2021-22,202207,50-64 years,All,All,49.1,Crude Rate
Tennessee,2021-22,202202,50-64 years,All,All,63.3,Crude Rate
Tennessee,2021-22,202203,50-64 years,All,All,9.7,Crude Rate
Tennessee,2021-22,202110,50-64 years,All,All,47.7,Crude Rate
Tennessee,2021-22,202205,50-64 years,All,All,18,Crude Rate
Tennessee,2021-22,202111,50-64 years,All,All,42.4,Crude Rate
Tennessee,2021-22,202112,50-64 years,All,All,77.5,Crude Rate
Tennessee,2021-22,202206,50-64 years,All,All,33.1,Crude Rate
Tennessee,2021-22,202208,50-64 years,All,All,46.9,Crude Rate
Tennessee,2021-22,202209,50-64 years,All,All,26.5,Crude Rate
Tennessee,2021-22,202204,50-64 years,All,All,7.7,Crude Rate
Tennessee,2021-22,202208,18-49 years,All,All,18.2,Crude Rate
Tennessee,2021-22,202207,18-49 years,All,All,21.4,Crude Rate
Tennessee,2021-22,202111,18-49 years,All,All,15.6,Crude Rate
Tennessee,2021-22,202205,18-49 years,All,All,6.9,Crude Rate
Tennessee,2021-22,202204,18-49 years,All,All,1.9,Crude Rate
Tennessee,2021-22,202206,18-49 years,All,All,11.7,Crude Rate
Tennessee,2021-22,202202,18-49 years,All,All,20.1,Crude Rate
Tennessee,2021-22,202112,18-49 years,All,All,37.2,Crude Rate
Tennessee,2021-22,202209,18-49 years,All,All,10.5,Crude Rate
Tennessee,2021-22,202203,18-49 years,All,All,4.8,Crude Rate
Tennessee,2021-22,202110,18-49 years,All,All,21.2,Crude Rate
Tennessee,2021-22,202201,18-49 years,All,All,73.5,Crude Rate
Tennessee,2021-22,202207,5-17 years,All,All,7,Crude Rate
Tennessee,2021-22,202111,5-17 years,All,All,2.3,Crude Rate
Tennessee,2021-22,202203,5-17 years,All,All,1,Crude Rate
Tennessee,2021-22,202206,5-17 years,All,All,3.9,Crude Rate
Tennessee,2021-22,202204,5-17 years,All,All,0.3,Crude Rate
Tennessee,2021-22,202208,5-17 years,All,All,7,Crude Rate
Tennessee,2021-22,202202,5-17 years,All,All,7.8,Crude Rate
Tennessee,2021-22,202110,5-17 years,All,All,1.6,Crude Rate
Tennessee,2021-22,202112,5-17 years,All,All,2.9,Crude Rate
Tennessee,2021-22,202205,5-17 years,All,All,0.7,Crude Rate
Tennessee,2021-22,202201,5-17 years,All,All,20.2,Crude Rate
Tennessee,2021-22,202209,5-17 years,All,All,2.1,Crude Rate
Tennessee,2021-22,202201,0-4 years,All,All,59.9,Crude Rate
Tennessee,2021-22,202209,0-4 years,All,All,10.8,Crude Rate
Tennessee,2021-22,202208,0-4 years,All,All,21.5,Crude Rate
Tennessee,2021-22,202207,0-4 years,All,All,19.6,Crude Rate
Tennessee,2021-22,202110,0-4 years,All,All,4.5,Crude Rate
Tennessee,2021-22,202112,0-4 years,All,All,7.3,Crude Rate
Tennessee,2021-22,202205,0-4 years,All,All,5.4,Crude Rate
Tennessee,2021-22,202111,0-4 years,All,All,2.7,Crude Rate
Tennessee,2021-22,202202,0-4 years,All,All,20.9,Crude Rate
Tennessee,2021-22,202204,0-4 years,All,All,0.9,Crude Rate
Tennessee,2021-22,202203,0-4 years,All,All,6.4,Crude Rate
Tennessee,2021-22,202206,0-4 years,All,All,15.6,Crude Rate
Oregon,2021-22,202204,All,All,All,14.8,Crude Rate
Oregon,2021-22,202205,All,All,All,32.3,Crude Rate
Oregon,2021-22,202207,All,All,All,42.1,Crude Rate
Oregon,2021-22,202203,All,All,All,15.7,Crude Rate
Oregon,2021-22,202209,All,All,All,25.3,Crude Rate
Oregon,2021-22,202111,All,All,All,22.6,Crude Rate
Oregon,2021-22,202208,All,All,All,35.2,Crude Rate
Oregon,2021-22,202206,All,All,All,38.4,Crude Rate
Oregon,2021-22,202110,All,All,All,25.6,Crude Rate
Oregon,2021-22,202201,All,All,All,74.1,Crude Rate
Oregon,2021-22,202112,All,All,All,26.6,Crude Rate
Oregon,2021-22,202202,All,All,All,40.4,Crude Rate
Oregon,2021-22,202111,All,All,Hispanic,14.5,Crude Rate
Oregon,2021-22,202206,All,All,Hispanic,20.7,Crude Rate
Oregon,2021-22,202209,All,All,Hispanic,9.5,Crude Rate
Oregon,2021-22,202208,All,All,Hispanic,25.7,Crude Rate
Oregon,2021-22,202203,All,All,Hispanic,15.7,Crude Rate
Oregon,2021-22,202201,All,All,Hispanic,66.6,Crude Rate
Oregon,2021-22,202202,All,All,Hispanic,39.9,Crude Rate
Oregon,2021-22,202112,All,All,Hispanic,17.8,Crude Rate
Oregon,2021-22,202207,All,All,Hispanic,26.5,Crude Rate
Oregon,2021-22,202204,All,All,Hispanic,11.3,Crude Rate
Oregon,2021-22,202205,All,All,Hispanic,11.3,Crude Rate
Oregon,2021-22,202110,All,All,Hispanic,23.4,Crude Rate
Oregon,2021-22,202201,All,All,"A/PI, non-Hispanic",47.3,Crude Rate
Oregon,2021-22,202111,All,All,"A/PI, non-Hispanic",15,Crude Rate
Oregon,2021-22,202204,All,All,"A/PI, non-Hispanic",4.8,Crude Rate
Oregon,2021-22,202208,All,All,"A/PI, non-Hispanic",19.7,Crude Rate
Oregon,2021-22,202209,All,All,"A/PI, non-Hispanic",12.3,Crude Rate
Oregon,2021-22,202207,All,All,"A/PI, non-Hispanic",25.2,Crude Rate
Oregon,2021-22,202202,All,All,"A/PI, non-Hispanic",26.4,Crude Rate
